user_id,gender,age,occupation,zip_code
3566,M,25,14,54915
3567,M,25,0,98503
3568,F,18,2,48823
3569,M,35,12,19050
3570,M,18,4,10044
3571,M,35,11,04287
3572,M,1,10,48867
3573,F,35,6,33314
3574,M,25,18,54915
3575,M,50,7,68046
3576,F,56,0,00231
3577,M,50,3,96714
3578,M,18,0,32219
3579,F,18,3,32219
3580,M,18,1,57382
3581,F,35,0,52405
3582,F,25,9,41075
3583,M,18,0,76543
3584,M,35,20,60640
3585,M,35,20,60640
3586,M,35,3,93611
3587,M,25,2,90068
3588,F,45,0,80010
3589,F,18,15,02115
3590,M,35,6,96158
3591,F,56,2,99701
3592,F,25,9,53719
3593,M,1,0,02322
3594,M,25,0,85024
3595,F,35,4,19104
3596,M,25,17,55446
3597,M,56,1,90210
3598,M,25,16,97378
3599,M,35,20,94506
3600,F,35,3,95405
3601,M,25,12,55443
3602,F,35,7,78704
3603,F,1,10,02879
3604,M,18,12,60640
3605,F,25,15,02445
3606,M,35,17,32506
3607,F,35,9,02879
3608,F,25,17,48239
3609,M,18,6,30064
3610,M,25,2,84321
3611,M,25,14,29609
3612,M,25,0,37205
3613,M,25,0,45458
3614,M,25,17,76028
3615,M,45,0,33759
3616,M,35,7,49034
3617,M,56,17,22657
3618,M,50,16,97116
3619,M,25,7,94117
3620,M,18,4,33023
3621,M,18,1,02446
3622,M,35,11,43209
3623,M,25,12,60068
3624,M,18,10,48439
3625,M,25,17,75075
3626,F,35,1,85287
3627,M,25,7,78731
3628,F,50,7,10022
3629,M,18,4,77005
3630,M,18,4,77005
3631,M,50,11,33881
3632,M,35,18,60441
3633,M,50,1,88001
3634,M,50,1,60062
3635,M,25,0,06708
3636,M,25,6,94127
3637,M,25,2,90038
3638,M,18,4,78250
3639,M,35,7,02370
3640,M,25,0,92008
3641,F,25,7,98188
3642,M,25,17,22302
3643,F,25,11,53711
3644,M,35,17,97232
3645,M,35,20,98106
3646,M,25,7,80202
3647,M,18,4,85210
3648,F,25,0,94115
3649,M,25,0,60611
3650,M,25,14,98103
3651,M,25,12,94608
3652,M,18,15,96661
3653,M,25,17,94901
3654,F,25,7,94121
3655,F,45,5,34610
3656,M,18,17,95121
3657,F,25,7,07090
3658,M,18,4,29649
3659,M,35,7,15137
3660,M,35,12,08852
3661,M,35,16,08753
3662,F,35,9,17055
3663,F,35,1,94043
3664,M,25,0,95903
3665,M,45,0,68144
3666,F,1,10,10706
3667,F,45,7,33324
3668,M,25,14,60148
3669,M,45,14,55123
3670,M,25,4,98102
3671,M,35,5,08406
3672,M,25,2,10003
3673,M,25,20,29205
3674,M,35,7,06680
3675,F,35,12,48109
3676,F,25,12,06906
3677,M,25,0,06880
3678,M,25,4,68108
3679,F,25,1,94939
3680,M,25,7,29662
3681,F,50,1,10706
3682,M,25,2,30606
3683,M,25,17,83713
3684,M,25,5,55100
3685,M,25,7,48070
3686,F,50,1,62221
3687,M,18,6,21202
3688,M,25,0,80906
3689,M,18,0,63116
3690,M,25,7,21030
3691,M,35,17,89147
3692,M,25,15,94062
3693,M,25,12,28227
3694,M,25,2,98502
3695,M,35,7,19149
3696,M,25,15,68516
3697,M,25,7,53202
3698,F,56,3,30127
3699,M,25,14,10021
3700,M,35,1,92614
3701,M,35,15,53095
3702,M,18,12,97402
3703,F,35,0,04255
3704,M,45,7,30076
3705,M,25,12,46725
3706,F,18,0,34744
3707,M,56,7,30097
3708,M,25,12,89502
3709,M,1,10,02818
3710,M,35,0,32506
3711,M,25,17,60042
3712,F,25,7,22201
3713,M,25,17,92111
3714,M,18,5,55428
3715,M,18,12,36115
3716,M,35,17,94533
3717,M,50,17,07728
3718,M,25,1,39759
3719,M,45,7,43065
3720,M,25,15,94065
3721,M,25,18,80538
3722,M,25,14,53048
3723,M,35,6,77083
3724,M,18,4,32608
3725,M,25,17,92882
3726,M,35,7,74401
3727,M,18,4,07030
3728,M,18,4,20037
3729,M,25,1,48911
3730,M,25,17,67443
3731,M,25,17,60153
3732,M,18,4,02777
3733,M,18,4,77840
3734,M,25,0,10009
3735,M,35,1,44242
3736,M,25,14,37127
3737,M,45,7,01904-1355
3738,M,56,11,48070
3739,M,18,5,55116
3740,M,25,0,96818
3741,M,25,0,90266
3742,F,35,7,89128
3743,M,25,0,60645
3744,F,25,9,49442
3745,M,25,5,54703
3746,M,45,13,89109
3747,M,18,4,02026
3748,F,25,0,60664
3749,F,18,4,94116
3750,F,35,12,55555
3751,F,18,1,86314
3752,M,25,7,42518
3753,M,56,7,94612
3754,F,50,14,08810
3755,M,18,12,53188
3756,M,25,7,92612
3757,F,35,5,02021
3758,M,35,6,54751
3759,M,50,0,55128
3760,M,25,17,27613
3761,M,50,6,11746
3762,M,25,2,98502
3763,M,25,1,06111
3764,F,50,3,34744
3765,F,18,1,45458
3766,M,25,0,94305
3767,M,25,4,86314
3768,M,25,15,02446
3769,F,35,3,50322
3770,M,25,1,14982
3771,M,35,17,06074
3772,M,35,6,50265
3773,M,25,0,52556
3774,M,35,12,14619
3775,F,25,4,50265
3776,M,18,4,23112
3777,M,25,0,61832
3778,F,45,2,98383
3779,M,1,0,46979
3780,F,56,11,54401
3781,F,25,0,94602
3782,M,25,7,97267
3783,F,25,1,98027
3784,F,25,20,93401
3785,F,25,0,94115
3786,F,25,0,94703
3787,F,18,0,94587
3788,F,25,0,94110
3789,F,25,17,94618
3790,M,50,18,60516
3791,M,25,6,68108
3792,M,18,4,21093
3793,F,18,4,53211
3794,F,18,4,91405
3795,M,45,14,02021
3796,M,25,7,02420
3797,M,25,7,48326
3798,M,18,0,17844
3799,M,18,1,45458
3800,M,18,12,36115
3801,M,18,0,94520
3802,F,35,9,19006
3803,M,25,6,06511
3804,F,35,1,89031
3805,M,18,4,55104
3806,F,35,19,32095
3807,M,25,7,60010
3808,M,35,6,20650
3809,M,50,7,20016
3810,M,25,15,98103
3811,M,35,17,78749
3812,M,35,7,80910
3813,M,25,15,98102
3814,M,25,17,53406
3815,F,25,3,90020
3816,M,35,3,20122
3817,M,45,17,32837
3818,M,25,12,36115
3819,M,25,17,90804
3820,M,25,20,44313
3821,M,45,20,98027
3822,M,56,7,93711
3823,M,25,17,32308
3824,M,18,1,06279
3825,M,25,1,48105
3826,M,50,2,87020
3827,M,25,20,92101
3828,F,25,1,22307
3829,M,18,4,60630
3830,F,18,6,84780
3831,F,25,7,43214
3832,M,25,1,68516
3833,M,18,2,02322
3834,M,25,7,40515
3835,F,50,8,84770
3836,M,25,17,28804
3837,F,25,14,10033
3838,M,50,14,02651
3839,F,25,0,02176
3840,M,45,18,26101
3841,F,35,16,92054
3842,F,1,10,32043
3843,M,18,4,73071
3844,M,25,12,94065
3845,M,35,0,33884
3846,M,25,7,12801
3847,M,25,15,70809-2612
3848,M,35,0,14086
3849,M,18,3,92278
3850,M,25,12,60657
3851,M,50,16,60302
3852,M,25,14,92614
3853,M,25,14,30340
3854,M,25,17,20886
3855,F,35,20,93449
3856,M,18,14,08822
3857,F,45,9,63119
3858,M,25,0,89145
3859,M,45,17,44129
3860,M,18,4,12604
3861,M,25,17,10025
3862,M,25,0,94558
3863,M,50,20,29630
3864,F,1,10,95864
3865,M,45,14,63130
3866,M,35,3,45215
3867,M,18,12,73112
3868,M,18,17,63544
3869,M,25,17,95050
3870,M,18,4,64468
3871,M,25,1,14613
3872,F,45,2,94558
3873,M,25,7,92103
3874,M,25,0,66605
3875,M,25,0,11235
3876,M,45,1,33705
3877,M,35,16,22124
3878,M,25,3,83687
3879,M,25,7,54942
3880,M,18,2,44515
3881,M,56,14,55337
3882,M,50,16,78411
3883,M,18,4,78759
3884,M,25,12,92728
3885,M,35,7,95008
3886,M,18,4,80513
3887,M,45,17,02067
3888,M,45,6,66203
3889,M,18,4,33143
3890,F,56,16,90039
3891,M,25,20,91505
3892,M,25,6,79401
3893,M,35,16,02139
3894,F,35,0,20723
3895,M,35,0,60914
3896,M,56,17,92069
3897,M,45,11,01772
3898,M,25,17,02135
3899,F,25,14,55343
3900,M,18,14,85282
3901,M,25,5,46239
3902,M,25,0,02542
3903,M,1,10,48445
3904,M,25,17,361069
3905,M,50,17,54409
3906,F,18,14,22201
3907,M,25,0,10021
3908,M,18,17,19104
3909,M,25,20,91505
3910,M,18,0,92037
3911,M,25,4,19104
3912,M,18,17,40207
3913,M,35,4,84123
3914,F,35,3,71111
3915,M,25,4,02134
3916,F,35,9,60618
3917,M,25,18,30189
3918,M,45,0,73702
3919,M,35,17,63126
3920,M,25,14,95820
3921,M,18,4,53211
3922,M,35,2,92115
3923,M,50,12,90254
3924,M,25,12,77042
3925,M,25,2,94404
3926,F,25,16,67846
3927,M,25,0,55812
3928,M,25,5,80227
3929,M,56,3,52240
3930,M,25,5,92117
3931,M,25,7,49221
3932,F,35,6,48073
3933,M,25,0,44512
3934,M,35,18,72118
3935,F,35,12,01464
3936,M,56,2,92020
3937,M,25,2,92711-0571
3938,M,45,7,91405
3939,M,35,20,32708
3940,M,45,17,40031
3941,M,18,4,49855
3942,F,35,7,98074
3943,F,35,16,80401
3944,F,45,1,96778
3945,F,25,12,22207
3946,M,25,0,90019
3947,F,45,12,61554
3948,M,45,0,44266
3949,M,25,4,60056
3950,F,18,4,60014
3951,F,45,1,12449
3952,M,25,12,55117
3953,M,18,4,32601
3954,M,35,0,12831
3955,M,25,0,94930-2010
3956,M,35,11,40242
3957,M,45,7,46112
3958,F,45,1,03768
3959,F,35,14,55014
3960,M,25,1,45230
3961,F,56,0,98115
3962,M,50,20,30030
3963,M,56,16,66502
3964,M,18,11,65202
3965,M,25,0,30096
3966,F,18,2,13603
3967,M,25,2,02903
3968,M,56,7,12345
3969,F,25,2,02903
3970,F,18,4,80228
3971,F,25,6,23229
3972,M,25,7,60614
3973,M,35,0,30741
3974,F,25,5,43229
3975,F,25,0,44107
3976,M,35,14,22180
3977,M,35,13,78252
3978,F,50,9,59072
3979,M,25,4,66762
3980,F,45,0,97701
3981,M,56,13,95929
3982,M,25,0,30606
3983,M,25,7,75089
3984,M,45,16,01880
3985,M,25,7,33324
3986,F,18,4,01742
3987,F,25,14,60647
3988,M,50,12,30030
3989,M,25,16,17350
3990,M,25,7,33309
3991,M,25,4,32653
3992,M,25,0,22015
3993,M,50,7,43081
3994,M,35,17,22810
3995,M,18,14,32825
3996,M,35,17,45255
3997,M,45,0,74354
3998,M,35,17,30701
3999,M,35,7,08876
4000,F,25,1,01860
4001,M,45,16,20880
4002,M,56,13,46143
4003,M,50,0,21050
4004,M,35,7,12110
4005,M,1,7,48038
4006,M,35,12,88005
4007,M,18,1,92802
4008,M,18,7,44039
4009,M,25,14,94533
4010,M,25,17,85210
4011,M,18,4,49503-1313
4012,M,25,1,77803
4013,M,25,0,48316-5601
4014,F,45,3,75605
4015,M,50,0,33901
4016,M,25,14,17972
4017,F,45,20,75214
4018,M,35,17,54601
4019,M,25,6,77034
4020,M,50,20,95236
4021,M,35,14,53403
4022,F,35,9,32404
4023,M,25,5,45011
4024,F,56,6,77018
4025,M,25,7,68164
4026,F,25,7,12533
4027,M,25,4,02140
4028,F,56,3,21114
4029,M,35,7,89128
4030,M,25,0,42445
4031,M,25,12,56301
4032,M,25,6,43551
4033,M,25,0,21113
4034,M,18,4,45251
4035,M,25,1,46530
4036,M,50,16,80206
4037,M,50,6,11510-2001
4038,M,25,16,97401
4039,M,25,20,75006
4040,M,18,3,48005
4041,M,35,15,94002
4042,F,25,15,94002
4043,F,35,3,95826
4044,M,56,13,40511
4045,M,45,17,53545
4046,M,18,4,30606
4047,F,35,1,89431
4048,M,45,11,33133
4049,M,35,6,60061
4050,M,18,14,01604
4051,M,25,2,43551
4052,M,25,18,36264
4053,M,35,3,68122
4054,M,50,0,98826
4055,M,1,10,28270
4056,M,35,6,18249
4057,M,25,6,73118
4058,M,25,14,80232
4059,M,25,18,55412
4060,M,50,6,32726
4061,M,25,7,60559
4062,F,35,1,29070
4063,M,45,0,20851
4064,F,45,5,48341
4065,M,25,0,19010
4066,M,45,20,91607
4067,M,56,3,89185
4068,M,35,15,19406
4069,M,25,15,93107
4070,M,25,17,33823
4071,M,50,6,93111
4072,M,25,6,70003
4073,M,35,6,78746
4074,M,25,16,47901
4075,M,25,17,55344
4076,F,35,2,22030
4077,M,25,15,28226
4078,M,35,17,26505
4079,M,35,1,48912
4080,M,18,12,19403
4081,M,25,20,79912
4082,M,56,14,92630
4083,M,56,13,14215
4084,F,25,6,79416
4085,F,1,10,55391
4086,M,1,4,63376
4087,M,25,3,77057
4088,M,25,7,79416
4089,M,56,6,77379
4090,M,25,17,55410
4091,F,25,0,19063
4092,M,25,4,70806
4093,M,25,17,49017
4094,M,25,0,10013
4095,M,25,15,60004
4096,M,25,7,63366
4097,M,35,7,53150
4098,M,35,17,94954
4099,M,56,6,77096
4100,M,18,4,23233
4101,M,1,10,48655
4102,M,18,16,11211
4103,M,18,16,42141
4104,M,50,7,34243
4105,M,25,16,95437
4106,F,25,0,23221
4107,M,35,17,77536
4108,M,35,3,97202
4109,F,45,7,41722
4110,M,25,15,32603
4111,M,45,18,47129
4112,M,35,17,58503
4113,M,35,14,48187
4114,M,25,15,99353
4115,M,35,7,07040
4116,M,18,4,43551
4117,M,25,3,91221
4118,M,50,1,39401
4119,M,25,16,71118
4120,M,45,7,08876
4121,M,18,19,82070
4122,F,25,4,46807
4123,M,25,18,62330-1408
4124,M,35,2,13676
4125,M,25,17,53188
4126,M,50,17,16803
4127,M,35,6,60025
4128,M,56,11,12144
4129,M,35,6,48439
4130,M,45,7,97720
4131,M,25,17,80112
4132,M,45,4,77009
4133,F,45,12,85283
4134,M,1,10,46321
4135,M,50,16,60056
4136,M,25,7,91941
4137,M,25,7,91423
4138,M,56,14,40207
4139,M,25,0,32112
4140,M,35,17,95014
4141,M,56,7,01040
4142,F,25,5,60441
4143,M,18,4,02451
4144,F,50,1,78681
4145,M,35,17,44301
4146,F,50,7,02889
4147,F,35,7,55021
4148,M,35,1,32792
4149,M,25,0,29672
4150,M,45,20,43201
4151,M,25,14,74114
4152,M,50,17,16801
4153,M,25,1,29440
4154,M,50,17,85712
4155,M,56,20,95123
4156,M,50,18,97321
4157,F,1,10,90039
4158,F,50,9,01450
4159,M,35,20,10027
4160,M,45,0,90404
4161,F,25,14,23221
4162,M,56,7,08901
4163,M,35,1,50677
4164,F,25,14,94114
4165,F,25,7,75240
4166,M,25,20,22032
4167,F,45,6,37766
4168,M,50,0,66048
4169,M,45,7,53713
4170,M,56,16,79705
4171,M,35,7,19901
4172,F,18,11,29063
4173,F,35,3,20110
4174,M,35,0,66204
4175,M,45,7,19008
4176,M,35,17,90680
4177,F,50,16,08033
4178,F,35,20,94949
4179,M,56,13,13502
4180,F,25,7,33177
4181,M,25,18,80903
4182,M,25,1,91730
4183,M,50,7,32114
4184,M,25,14,90274
4185,M,25,7,33308
4186,F,56,20,63026
4187,M,50,7,74137
4188,M,35,14,91364
4189,M,45,17,89108
4190,F,45,15,55446
4191,M,35,17,77521
4192,M,56,13,93907
4193,M,18,4,60637
4194,F,56,13,95050
4195,M,35,14,14221
4196,F,45,1,18042
4197,M,18,4,80631
4198,F,25,9,32712
4199,M,45,7,10543
4200,F,25,0,65550
4201,M,25,7,21234
4202,M,25,18,58270
4203,M,35,7,06905
4204,F,25,15,87801
4205,F,35,1,22947
4206,M,35,1,90731
4207,F,35,0,90403
4208,M,56,0,37363
4209,M,25,17,85710
4210,M,45,5,77662
4211,M,56,18,56716
4212,M,35,7,63125
4213,F,25,0,20121
4214,M,25,7,77006
4215,M,25,17,01752
4216,M,18,4,18042
4217,M,50,17,23233
4218,M,35,17,95125
4219,M,35,0,97225
4220,M,35,4,53818
4221,F,45,17,55976
4222,F,35,17,60148
4223,F,45,1,48198
4224,F,25,3,48197
4225,F,35,6,76021
4226,M,25,19,11414-2520
4227,M,50,18,20706
4228,M,35,17,94010
4229,M,56,13,34235
4230,F,50,18,20706
4231,F,35,20,75287
4232,M,35,4,37917
4233,F,45,3,48130
4234,M,50,2,90029
4235,F,25,3,07960
4236,M,25,14,77450
4237,M,35,16,44691
4238,M,50,7,52402
4239,M,35,17,55330
4240,M,35,7,11767
4241,M,50,7,78704
4242,M,56,7,32137
4243,M,35,17,48146
4244,M,50,12,44286
4245,F,35,7,48034
4246,M,25,4,82601
4247,M,25,4,26508
4248,F,18,17,65203
4249,F,50,0,33313
4250,M,45,7,60139
4251,F,35,3,28262
4252,M,45,11,03301
4253,M,25,17,38654
4254,M,50,12,13041
4255,F,1,2,78945
4256,M,50,16,38122
4257,M,25,17,19711
4258,M,35,17,45380
4259,M,25,16,59079
4260,F,35,6,07950
4261,F,35,6,06512
4262,M,25,7,40205
4263,M,45,1,60102
4264,M,25,12,03060
4265,M,56,13,78681
4266,M,35,7,02171
4267,F,45,20,04046
4268,M,35,18,27603
4269,M,45,7,13211
4270,M,35,7,83405
4271,M,45,17,37923
4272,M,45,13,30030
4273,F,45,1,04258
4274,F,45,16,14468
4275,F,45,0,96821
4276,M,35,16,98133
4277,F,45,7,09094
4278,M,25,16,43215
4279,M,35,17,27587
4280,M,56,13,92120
4281,M,35,0,15801
4282,F,25,9,98632
4283,M,50,7,40601
4284,M,35,0,62704
4285,M,35,17,11554
4286,M,25,7,35244
4287,F,25,9,46580
4288,M,35,14,32068
4289,M,25,17,98661
4290,M,35,14,98125
4291,M,25,0,98178
4292,F,45,9,55391
4293,M,1,10,75633
4294,M,18,18,90605
4295,M,56,6,33030
4296,M,45,15,55391
4297,F,18,14,85705
4298,F,25,2,43617
4299,F,18,4,98125
4300,M,35,11,38135
4301,M,50,1,45385
4302,M,25,2,91910
4303,M,18,0,46250
4304,F,45,17,27616
4305,M,45,7,67301
4306,M,25,0,94122
4307,M,25,0,33702
4308,M,25,0,36301
4309,M,25,4,57006
4310,M,50,13,68502
4311,M,25,18,78757
4312,F,25,7,07067
4313,M,25,17,79925
4314,M,18,4,44266
4315,M,25,6,75080
4316,F,35,14,60202
4317,M,25,5,02891
4318,M,35,7,44125
4319,M,25,5,89114
4320,M,45,7,80525
4321,F,50,6,75605
4322,M,18,4,82072
4323,M,25,5,60010
4324,M,25,0,30082
4325,F,45,13,94931
4326,M,35,17,37221
4327,M,50,3,75650
4328,F,25,14,78232
4329,F,45,6,85719
4330,M,35,6,45011
4331,F,25,3,60606
4332,M,50,2,33134
4333,M,25,1,70458
4334,M,35,0,74011
4335,F,25,0,40241
4336,M,18,20,76135
4337,F,18,5,46222
4338,M,25,2,78748
4339,F,25,17,76021
4340,M,35,17,33433
4341,M,25,0,66614
4342,M,25,12,75007
4343,M,25,1,44240
4344,F,25,14,44304
4345,M,18,17,45701
4346,F,18,20,77304
4347,M,45,0,30189
4348,M,18,2,95843
4349,M,18,2,29118
4350,M,25,12,37919
4351,M,18,4,11010
4352,M,25,7,11215
4353,M,35,14,78611
4354,M,50,14,08028
4355,M,35,16,85730
4356,F,35,9,83616
4357,M,35,17,04457
4358,M,18,4,33168
4359,F,25,9,98001
4360,M,35,15,83616
4361,M,25,17,85016
4362,M,35,14,91602
4363,M,25,18,98001
4364,F,50,16,46350
4365,M,18,15,02215
4366,M,35,0,52057
4367,M,18,17,22043
4368,M,50,7,30306
4369,M,25,16,07701
4370,F,18,4,63109
4371,M,35,17,75010
4372,M,50,12,32920
4373,M,18,4,43201
4374,F,25,5,40241
4375,F,25,5,27203
4376,M,25,0,32444
4377,M,18,17,06040
4378,M,25,4,27278
4379,F,25,1,37153
4380,M,25,4,65804
4381,M,25,18,14620
4382,F,18,4,93940
4383,M,25,0,43623
4384,M,25,4,93940
4385,M,25,5,74055
4386,F,18,4,63109
4387,M,45,3,75074
4388,M,25,4,48072
4389,M,25,0,11201
4390,F,18,4,43402
4391,M,18,4,43402
4392,M,18,4,43402
4393,M,25,4,43402
4394,M,50,6,43402
4395,M,18,1,44221
4396,M,18,4,43402
4397,F,18,4,43612
4398,F,18,4,43403
4399,F,18,4,43402
4400,M,18,4,10027
4401,F,18,14,43614
4402,M,25,15,90066
4403,M,25,1,57106
4404,M,25,14,98103
4405,M,25,16,80013
4406,M,18,4,02143
4407,F,45,2,19033
4408,M,25,14,65023
4409,M,18,19,40475
4410,M,18,4,92122
4411,M,18,4,16802
4412,M,1,13,37130
4413,M,25,4,40504
4414,M,18,0,02215
4415,M,18,4,02134
4416,M,25,15,02135
4417,F,50,0,02139
4418,F,45,12,15801
4419,M,25,15,92557
4420,M,45,0,90024
4421,M,25,5,10463
4422,M,18,4,52241
4423,M,25,7,94109
4424,M,35,7,98607
4425,M,45,17,93401
4426,M,18,0,51104
4427,M,25,14,46940
4428,M,25,5,85705
4429,F,25,0,94403
4430,M,1,14,80401
4431,M,25,12,21045
4432,M,25,0,43081
4433,F,35,7,60201
4434,M,25,7,76904
4435,M,25,12,19067
4436,F,35,5,47129
4437,M,50,0,11947
4438,M,35,6,37664
4439,M,35,1,81005
4440,M,18,4,98105
4441,M,50,15,94303
4442,M,56,2,91321
4443,F,25,12,80126
4444,M,25,3,19806
4445,M,18,18,60435
4446,M,45,5,32953
4447,M,25,14,06880
4448,M,25,12,27513
4449,M,25,15,60611
4450,M,25,14,30101
4451,F,25,7,78666
4452,M,35,0,95667
4453,M,25,20,111225
4454,M,35,7,27511
4455,F,35,2,49770
4456,M,35,14,95492
4457,F,25,4,15701-2017
4458,M,25,1,28027
4459,M,25,14,70005
4460,M,25,20,81101
4461,F,25,0,60156
4462,M,50,7,07405
4463,F,50,1,62052
4464,M,18,4,02148
4465,M,35,11,10022
4466,F,50,6,15333
4467,F,35,7,75601
4468,F,45,12,92037
4469,M,35,12,15089
4470,M,25,6,94108
4471,F,45,16,14424
4472,M,35,1,94121
4473,M,35,7,28805
4474,M,18,4,10020
4475,M,45,1,50588
4476,M,25,7,98908
4477,M,1,12,02138
4478,M,50,13,33015
4479,M,25,0,94403
4480,M,25,18,26104
4481,F,35,1,94044
4482,F,25,6,72703
4483,F,25,17,94613
4484,M,25,4,64112
4485,M,35,8,98674
4486,M,25,7,01850
4487,M,35,7,72703
4488,M,18,4,78613
4489,M,35,5,70123
4490,M,18,4,52405
4491,M,56,13,45322-3132
4492,F,1,10,10025
4493,M,45,0,33460
4494,M,18,4,22906
4495,M,45,2,06513
4496,M,50,0,29678
4497,M,50,7,76054
4498,M,25,6,62702
4499,M,50,7,76054
4500,M,25,17,94118
4501,M,50,0,01379
4502,M,56,1,85374
4503,F,25,0,65775
4504,M,50,7,39648
4505,M,50,16,29464
4506,M,18,4,61820
4507,M,25,20,15701
4508,M,25,7,38261
4509,M,45,7,92503
4510,M,35,7,62234
4511,M,25,1,16508
4512,M,56,0,61704
4513,M,18,3,48604
4514,M,56,13,29449
4515,M,18,4,53142
4516,F,18,1,48067
4517,M,25,0,80903
4518,M,50,7,38135
4519,M,25,4,45810
4520,M,35,12,15202
4521,M,45,1,81004
4522,M,18,2,55304
4523,M,25,2,55113
4524,M,25,14,10021
4525,M,25,20,10012
4526,M,18,0,38111
4527,M,25,14,27605
4528,M,35,6,84102
4529,F,35,1,92103
4530,M,18,4,85701
4531,M,25,7,10025
4532,M,25,12,53045
4533,M,18,4,72202
4534,M,18,19,17517
4535,M,18,12,53715
4536,F,45,1,01379
4537,M,25,12,0956456
4538,M,35,19,01054
4539,F,25,14,94301
4540,M,1,10,55427
4541,M,35,0,94610
4542,M,25,2,11105
4543,M,56,1,53705
4544,M,25,16,47274
4545,M,25,7,49686
4546,M,18,12,02115
4547,M,18,2,27514
4548,F,1,10,99016
4549,M,18,16,24541
4550,M,18,12,60622
4551,M,25,0,22306
4552,F,35,16,48237
4553,F,25,9,48306
4554,F,18,9,73008
4555,M,45,16,55011
4556,M,25,14,02134
4557,M,35,14,48217
4558,M,25,7,05346
4559,M,25,0,69301
4560,F,25,9,84037
4561,M,35,10,94133
4562,F,25,6,22903
4563,M,35,12,19107
4564,M,35,14,94085
4565,M,35,17,19473
4566,M,18,4,98105
4567,F,25,4,90034
4568,M,25,0,21532
4569,M,45,17,60185
4570,M,35,7,21013
4571,F,1,10,17036
4572,M,50,16,11963
4573,M,25,4,60614
4574,F,1,10,03608
4575,F,25,7,48237
4576,M,35,7,48306
4577,M,25,0,02134
4578,F,18,4,63332
4579,F,56,13,97113
4580,M,25,1,19103
4581,F,25,0,55408
4582,M,50,1,48371
4583,F,45,0,11372
4584,M,35,7,30324
4585,M,25,4,01604
4586,M,35,14,07920
4587,F,25,4,48042
4588,M,25,17,02139
4589,F,18,20,55104
4590,M,25,15,02143
4591,M,18,4,66044
4592,F,45,1,43202
4593,M,35,16,55303
4594,M,25,18,97034
4595,F,18,4,94611
4596,F,25,4,22207
4597,F,35,3,48237
4598,F,35,0,04287
4599,M,25,0,46240
4600,M,35,14,55415
4601,M,35,7,10021
4602,F,35,2,33619
4603,M,25,15,10461
4604,M,25,15,92656
4605,F,1,10,90291
4606,M,25,0,27403
4607,F,25,0,02144
4608,F,25,4,53951
4609,F,25,4,53951
4610,F,18,4,78705
4611,F,18,4,94702
4612,M,25,12,41042
4613,F,45,1,10469
4614,M,25,17,61615
4615,M,25,20,11717
4616,F,25,6,55433
4617,M,25,14,97202
4618,F,25,1,97225
4619,F,18,17,94606
4620,M,25,4,94305
4621,M,25,12,55433
4622,M,25,16,22207
4623,M,25,12,84062
4624,M,25,7,92691
4625,M,25,14,97219
4626,M,56,1,45224
4627,F,56,6,23225
4628,F,18,4,94309
4629,F,25,4,94610
4630,M,18,4,94111
4631,M,25,0,98040
4632,M,1,0,48302
4633,M,50,20,98119
4634,M,18,4,94703
4635,M,18,2,10010
4636,F,35,9,48302
4637,M,25,4,55417
4638,M,35,11,20895
4639,M,25,4,55417
4640,M,25,7,20016
4641,M,25,0,44691
4642,M,25,0,98115
4643,M,50,1,19481
4644,F,50,6,48094
4645,F,25,6,90405
4646,M,35,20,80222
4647,M,18,4,73071
4648,M,56,13,10025
4649,M,25,7,30041
4650,F,45,0,10036
4651,F,25,7,94115
4652,M,35,12,95051
4653,M,35,20,94574
4654,F,25,1,92037
4655,M,25,17,94041
4656,M,45,14,55416
4657,M,25,4,99163
4658,F,25,14,37076
4659,F,18,4,06074
4660,M,45,15,85255
4661,F,18,4,84109
4662,M,25,4,92037
4663,F,45,7,77006
4664,M,35,2,03431
4665,M,35,1,53704
4666,M,25,14,94117
4667,M,35,14,74012
4668,M,35,7,19004
4669,M,35,5,91343
4670,M,25,12,94043
4671,M,56,13,94306
4672,M,35,16,94705
4673,F,35,7,08318
4674,F,18,4,27514
4675,M,45,14,46038
4676,M,50,6,05055
4677,M,35,2,90292
4678,M,56,13,76051
4679,M,35,0,04473
4680,F,35,15,06119
4681,M,25,7,05346
4682,M,25,0,22101
4683,F,25,0,04473
4684,M,35,1,55454
4685,M,18,1,50201
4686,M,35,14,01746
4687,M,25,9,44310
4688,M,18,12,02215
4689,F,1,10,79605
4690,F,45,17,55419
4691,F,25,7,78703
4692,M,18,1,60626
4693,M,56,7,40505
4694,M,18,18,56002
4695,M,18,12,10027
4696,M,18,10,79605
4697,F,25,6,55417
4698,F,18,0,91765
4699,F,18,4,48109
4700,M,45,17,18036
4701,M,25,11,13031
4702,M,25,7,02035
4703,M,18,20,02601
4704,F,18,0,75115
4705,M,25,14,68502
4706,M,1,0,92804
4707,M,25,0,60647
4708,M,45,0,06804
4709,F,35,16,24450
4710,M,25,17,32250
4711,M,35,17,03824
4712,M,25,17,90245
4713,M,50,1,55405
4714,M,25,2,97205
4715,F,25,16,02465
4716,M,45,17,48310
4717,M,35,7,03885
4718,F,35,9,02816
4719,M,25,2,90035
4720,M,35,11,95405
4721,M,35,12,55122
4722,M,35,7,90014-1718
4723,F,56,6,01852
4724,M,35,5,96707-1321
4725,F,35,16,95828
4726,F,56,0,98801
